DateTime,COGT,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,Unnamed: 15,Unnamed: 16,hour,day,month,dayofweek,weekend,hour_sin,hour_cos,month_sin,month_cos,COGT_lag_1,COGT_lag_3,COGT_lag_6,COGT_lag_12,COGT_lag_24,COGT_rolling_mean_3,COGT_rolling_std_3,COGT_rolling_mean_6,COGT_rolling_std_6,COGT_rolling_mean_12,COGT_rolling_std_12,COGT_rolling_mean_24,COGT_rolling_std_24,T_lag_1,T_lag_6,T_lag_24,RH_lag_1,RH_lag_6,RH_lag_24,temp_humidity
2005-02-18 12:00:00,1.3,997.0,275.0,4.8,752.0,231.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758,,,12,18,2,4,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.4,2.5,0.5,1.2,1.3,1.5666666666666675,0.3785938897200174,1.666666666666666,0.6531972647422042,1.2333333333333336,0.669237467479844,1.5666666666666667,0.7550794180324572,11.2,6.4,8.7,36.2,50.2,42.5,4.059200000000001
2005-02-18 13:00:00,1.4,989.0,275.0,5.6,791.0,213.0,804.0,146.0,953.0,690.0,11.5,33.1,0.4479,,,13,18,2,4,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.3,2.0,0.7,1.3,1.4,1.3666666666666674,0.057735026918955684,1.7833333333333325,0.48751068364364714,1.241666666666667,0.6707639245101735,1.5666666666666667,0.7550794180324572,11.8,6.4,8.3,34.4,50.7,47.8,3.8065
2005-02-18 14:00:00,1.6,1006.0,275.0,6.6,837.0,208.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426,,,14,18,2,4,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.4,1.4,2.1,1.0,1.8,1.4333333333333342,0.15275252316519228,1.6999999999999993,0.46475800154492264,1.291666666666667,0.6734690832255426,1.5583333333333333,0.7534942754848295,11.5,6.9,8.9,33.1,48.8,45.5,3.5534000000000003
2005-02-18 15:00:00,1.7,1016.0,275.0,6.7,845.0,270.0,771.0,134.0,987.0,818.0,11.3,31.7,0.4249,,,15,18,2,4,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.6,1.3,2.5,0.8,1.3,1.5666666666666675,0.15275252316519264,1.5666666666666658,0.2581988897472221,1.3666666666666671,0.6637816362374802,1.575,0.751953976389977,10.9,8.4,8.9,32.6,44.6,46.1,3.5821000000000005
2005-02-18 16:00:00,1.8,1069.0,275.0,8.4,918.0,276.0,724.0,164.0,1045.0,936.0,11.6,30.9,0.4223,,,16,18,2,4,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.7,1.4,2.0,0.8,1.4,1.7000000000000008,0.09999999999999727,1.5333333333333325,0.19663841605011587,1.4500000000000002,0.6487750695804639,1.5916666666666668,0.7523393468067622,11.3,10.8,9.0,31.7,37.1,44.9,3.5844
2005-02-18 17:00:00,2.4,1109.0,275.0,10.3,989.0,375.0,664.0,141.0,1096.0,1133.0,11.1,32.2,0.4243,,,17,18,2,4,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.8,1.6,1.4,0.4,1.4,1.9666666666666677,0.3785938897200178,1.6999999999999993,0.3898717737923974,1.6166666666666671,0.6102657146065845,1.6333333333333335,0.7687746696878259,11.6,11.2,9.3,30.9,36.2,42.3,3.5742000000000003
2005-02-18 18:00:00,2.8,1182.0,275.0,12.6,1071.0,395.0,617.0,204.0,1187.0,1298.0,9.7,36.0,0.4333,,,18,18,2,4,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,2.4,1.7,1.3,0.5,2.4,2.3333333333333344,0.5033222956847165,1.9499999999999993,0.5357238094391811,1.8083333333333336,0.5884623002265476,1.6499999999999997,0.7901568363856377,11.1,11.8,8.4,32.2,34.4,45.2,3.492
2005-02-18 19:00:00,3.3,1253.0,275.0,16.0,1179.0,421.0,573.0,210.0,1268.0,1387.0,8.5,39.0,0.4336,,,19,18,2,4,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,2.8,1.8,1.4,0.7,2.8,2.8333333333333344,0.45092497528228964,2.266666666666666,0.6860515043833748,2.025,0.6210328640111216,1.6708333333333334,0.827504980500798,9.7,11.5,7.6,36.0,33.1,47.8,3.315
2005-02-18 20:00:00,4.8,1288.0,275.0,17.6,1228.0,632.0,549.0,250.0,1333.0,1502.0,8.3,40.3,0.4411,,,20,18,2,4,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,3.3,2.4,1.6,2.1,3.3,3.633333333333334,1.0408329997330665,2.7999999999999994,1.1506519890914109,2.2500000000000004,1.0148891565092393,1.7333333333333334,0.9954971083602535,8.5,10.9,7.4,39.0,32.6,47.2,3.3449
2005-02-18 21:00:00,2.8,1153.0,275.0,10.1,981.0,424.0,666.0,202.0,1097.0,1273.0,8.0,41.3,0.4448,,,21,18,2,4,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,4.8,2.8,1.7,2.5,2.5,3.633333333333334,1.0408329997330665,2.9833333333333325,1.020620726159667,2.2750000000000004,1.0252494153309226,1.7458333333333333,1.0073551969159769,8.3,11.3,7.4,40.3,31.7,46.9,3.304
2005-02-18 22:00:00,2.4,1161.0,275.0,9.8,969.0,369.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446,,,22,18,2,4,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,2.8,3.3,1.8,2.0,2.1,3.333333333333334,1.2858201014657273,3.0833333333333326,0.9042492281814151,2.3083333333333336,1.0219930024074193,1.7583333333333335,1.0137818420096156,8.0,11.6,6.9,41.3,30.9,48.2,3.0940000000000003
2005-02-18 23:00:00,2.9,1271.0,275.0,11.5,1031.0,484.0,618.0,236.0,1138.0,1464.0,5.4,51.8,0.4698,,,23,18,2,4,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,2.4,4.8,2.4,1.4,1.2,2.7000000000000006,0.2645751311064584,3.166666666666666,0.8500980335624146,2.4333333333333336,0.9920899274977331,1.8291666666666666,1.0322955284079354,7.0,11.1,7.1,44.2,32.2,47.9,2.7972
2005-02-19 00:00:00,2.7,1156.0,275.0,8.2,909.0,456.0,684.0,250.0,1023.0,1384.0,4.1,55.0,0.4558,,,0,19,2,5,1,0.0,1.0,0.8660254037844386,0.5000000000000001,2.9,2.8,2.8,1.3,1.2,2.666666666666668,0.2516611478423576,3.149999999999999,0.8596510920135085,2.5500000000000003,0.9268715709800042,1.8916666666666666,1.0379397095109688,5.4,9.7,6.9,51.8,36.0,48.7,2.255
2005-02-19 01:00:00,2.1,1106.0,275.0,6.8,850.0,373.0,727.0,219.0,997.0,1281.0,3.1,57.8,0.4462,,,1,19,2,5,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,2.7,2.4,3.3,1.4,1.3,2.5666666666666678,0.416333199893226,2.9499999999999993,0.9523654760647401,2.6083333333333334,0.8680786865605197,1.9249999999999998,1.0309345696776913,4.1,8.5,6.8,55.0,39.0,48.2,1.7918
2005-02-19 02:00:00,1.5,1008.0,275.0,4.3,726.0,228.0,834.0,156.0,913.0,1083.0,3.1,56.7,0.4388,,,2,19,2,5,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,2.1,2.9,4.8,1.6,1.0,2.100000000000001,0.5999999999999992,2.3999999999999995,0.52915026221294,2.6,0.8790490729915503,1.945833333333333,1.016378552665711,3.1,8.3,6.3,57.8,40.3,49.6,1.7577
2005-02-19 03:00:00,1.2,966.0,275.0,3.9,703.0,228.0,865.0,156.0,903.0,989.0,2.2,59.6,0.4333,,,3,19,2,5,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,1.5,2.7,2.8,1.7,0.8,1.6000000000000008,0.4582575694955823,2.133333333333333,0.6713171133426378,2.5583333333333336,0.9356167954236496,1.9625000000000001,0.9999184749377042,3.1,8.0,5.6,56.7,41.3,52.9,1.3112000000000001
2005-02-19 04:00:00,0.9,931.0,275.0,2.6,627.0,117.0,948.0,98.0,860.0,911.0,2.3,58.9,0.4317,,,4,19,2,5,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2,2.1,2.4,1.8,0.8,1.2000000000000008,0.29999999999999655,1.8833333333333329,0.8158839786799921,2.483333333333334,1.032942252485457,1.9666666666666668,0.9950602632686308,2.2,7.0,6.4,59.6,44.2,49.8,1.3547
2005-02-19 05:00:00,0.8,922.0,275.0,2.4,611.0,108.0,962.0,89.0,867.0,893.0,1.9,60.0,0.4276,,,5,19,2,5,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.9,1.5,2.9,2.4,0.4,0.9666666666666676,0.20816659994660786,1.533333333333333,0.7393691004273146,2.35,1.1421669994118586,1.9833333333333332,0.970731085615226,2.3,5.4,6.9,58.9,51.8,48.1,1.14
2005-02-19 06:00:00,0.8,911.0,275.0,2.3,606.0,126.0,950.0,104.0,866.0,894.0,1.9,60.3,0.4293,,,6,19,2,5,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8,1.2,2.7,2.8,0.5,0.8333333333333343,0.0577350269189423,1.2166666666666661,0.5115336417741249,2.183333333333334,1.2141838510878245,1.9958333333333333,0.9525613830120357,1.9,4.1,6.4,60.0,55.0,50.2,1.1457
2005-02-19 07:00:00,1.1,993.0,275.0,4.5,736.0,235.0,819.0,148.0,941.0,1018.0,0.9,64.6,0.4294,,,7,19,2,5,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.8,0.9,2.1,3.3,0.7,0.9000000000000009,0.17320508075688776,1.0499999999999994,0.2738612787526438,2.0000000000000004,1.196206123922265,2.0125,0.9321842045992589,1.9,3.1,6.4,60.3,57.8,50.7,0.5813999999999999
2005-02-19 08:00:00,1.9,1100.0,275.0,8.5,919.0,339.0,678.0,194.0,1072.0,1191.0,0.6,65.0,0.4231,,,8,19,2,5,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1.1,0.8,1.5,4.8,2.1,1.2666666666666675,0.5686240703077327,1.1166666666666663,0.41673332800089247,1.7583333333333337,0.8095546849217962,2.004166666666667,0.9322619368185022,0.9,3.1,6.9,64.6,56.7,48.8,0.39
2005-02-19 09:00:00,2.5,1141.0,275.0,9.0,940.0,399.0,651.0,231.0,1099.0,1285.0,2.1,59.9,0.4338,,,9,19,2,5,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1.9,0.8,1.2,2.8,2.5,1.8333333333333341,0.7023769168568493,1.3333333333333328,0.7061633427661745,1.7333333333333336,0.7784989441615494,2.004166666666667,0.9322619368185022,0.6,2.2,8.4,65.0,59.6,44.6,1.2579
2005-02-19 10:00:00,2.2,1085.0,275.0,5.7,800.0,346.0,750.0,200.0,983.0,1219.0,3.1,57.2,0.4402,,,10,19,2,5,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,2.5,1.1,0.9,2.4,2.0,2.2000000000000006,0.3000000000000005,1.5499999999999996,0.7449832212875866,1.716666666666667,0.764951969179475,2.0124999999999997,0.9331165638542355,2.1,2.3,10.8,59.9,58.9,37.1,1.7732
2005-02-19 11:00:00,2.1,1153.0,275.0,6.9,853.0,407.0,696.0,217.0,1027.0,1370.0,4.2,54.0,0.4483,,,11,19,2,5,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,2.2,1.9,0.8,2.9,1.4,2.2666666666666675,0.20816659994661404,1.766666666666666,0.6683312551921348,1.6500000000000004,0.6829082195754261,2.0416666666666665,0.924034945069801,3.1,1.9,11.2,57.2,60.0,36.2,2.2680000000000002
2005-02-19 12:00:00,2.3,1122.0,275.0,6.4,831.0,393.0,722.0,210.0,982.0,1317.0,7.4,43.8,0.4538,,,12,19,2,5,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,2.1,2.5,0.8,2.7,1.3,2.200000000000001,0.10000000000000152,2.016666666666666,0.4915960401251136,1.616666666666667,0.6350852961086217,2.0833333333333335,0.911599963116294,4.2,1.9,11.8,54.0,60.3,34.4,3.2412
2005-02-19 13:00:00,1.2,992.0,275.0,3.5,685.0,166.0,890.0,126.0,902.0,818.0,11.2,34.5,0.4586,,,13,19,2,5,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,2.3,2.2,1.1,2.1,1.4,1.8666666666666674,0.5859465277082314,2.0333333333333328,0.4546060565662233,1.541666666666667,0.6258933010046261,2.0749999999999997,0.9190022945517109,7.4,0.9,11.5,43.8,64.6,33.1,3.864
2005-02-19 14:00:00,1.2,1018.0,275.0,3.7,693.0,157.0,868.0,118.0,937.0,683.0,13.8,32.4,0.5084,,,14,19,2,5,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.2,2.1,1.9,1.5,1.6,1.5666666666666675,0.635085296108588,1.916666666666666,0.570672118354045,1.5166666666666673,0.6336522323129582,2.058333333333333,0.9315329426211458,11.2,0.6,10.9,34.5,65.0,32.6,4.4712
2005-02-19 15:00:00,1.1,981.0,275.0,2.9,649.0,141.0,924.0,114.0,901.0,573.0,12.4,34.9,0.5002,,,15,19,2,5,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.2,2.3,2.5,1.2,1.7,1.1666666666666676,0.05773502691896253,1.683333333333333,0.5706721183540466,1.5083333333333335,0.638831793671937,2.0333333333333337,0.9494468259793825,13.8,2.1,11.3,32.4,59.9,31.7,4.3276
2005-02-19 16:00:00,1.1,988.0,275.0,3.4,679.0,144.0,905.0,117.0,911.0,595.0,12.8,31.9,0.4684,,,16,19,2,5,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.1,1.2,2.2,0.9,1.8,1.1333333333333342,0.05773502691896261,1.4999999999999993,0.5477225575051933,1.5250000000000004,0.6239536696087501,2.0041666666666664,0.9675065067376626,12.4,3.1,11.6,34.9,57.2,30.9,4.0832
2005-02-19 17:00:00,1.4,1059.0,275.0,5.3,777.0,191.0,797.0,140.0,969.0,774.0,13.5,29.1,0.4486,,,17,19,2,5,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.1,1.2,2.1,0.8,2.4,1.2000000000000008,0.17320508075688765,1.3833333333333329,0.4622409184253351,1.5750000000000002,0.5832900416836513,1.9625000000000001,0.9712441595146448,12.8,4.2,11.1,31.9,54.0,32.2,3.9285
2005-02-19 18:00:00,1.7,1110.0,275.0,7.3,870.0,255.0,708.0,168.0,1057.0,1059.0,11.6,33.3,0.454,,,18,19,2,5,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1.4,1.1,2.3,0.8,2.8,1.400000000000001,0.3,1.2833333333333328,0.23166067138532204,1.6500000000000001,0.5300085762599818,1.9166666666666667,0.9558363816081711,13.5,7.4,9.7,29.1,43.8,36.0,3.8627999999999996
2005-02-19 19:00:00,2.5,1204.0,275.0,10.0,979.0,379.0,639.0,202.0,1147.0,1326.0,10.9,34.9,0.4568,,,19,19,2,5,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1.7,1.1,1.2,1.1,3.3,1.8666666666666678,0.5686240703077329,1.4999999999999993,0.5403702434442794,1.7666666666666668,0.5515817475610165,1.883333333333333,0.9187262764362935,11.6,11.2,8.5,33.3,34.5,39.0,3.8041
2005-02-19 20:00:00,2.7,1275.0,275.0,12.3,1061.0,427.0,593.0,211.0,1203.0,1494.0,10.4,37.3,0.4708,,,20,19,2,5,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,2.5,1.4,1.2,1.9,4.8,2.3000000000000007,0.5291502622129187,1.7499999999999993,0.6978538528947361,1.8333333333333337,0.613978580220627,1.7958333333333334,0.7037039685566099,10.9,13.8,8.3,34.9,32.4,40.3,3.8791999999999995
2005-02-19 21:00:00,3.1,1297.0,275.0,11.8,1044.0,509.0,600.0,231.0,1185.0,1559.0,9.7,39.7,0.4792,,,21,19,2,5,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,2.7,1.7,1.1,2.5,2.8,2.766666666666668,0.3055050463303907,2.0833333333333326,0.7960318251594544,1.8833333333333335,0.6926015952169104,1.8083333333333336,0.7246688399098138,10.4,12.4,8.0,37.3,34.9,41.3,3.8508999999999998
2005-02-19 22:00:00,2.8,1277.0,275.0,10.4,991.0,459.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857,,,22,19,2,5,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,3.1,2.5,1.1,2.2,2.4,2.8666666666666676,0.20816659994661538,2.366666666666666,0.6683312551921314,1.9333333333333336,0.7377278795344954,1.825,0.7432303171613962,9.7,12.8,7.0,39.7,31.9,44.2,3.8128999999999995
2005-02-19 23:00:00,1.9,1207.0,275.0,7.7,888.0,293.0,664.0,181.0,1062.0,1447.0,9.3,41.9,0.4927,,,23,19,2,5,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,2.8,2.7,1.4,2.1,2.9,2.600000000000001,0.6244997998398407,2.4499999999999997,0.5431390245600316,1.9166666666666667,0.7358771307189743,1.7833333333333332,0.7075165794134656,9.1,13.5,5.4,41.9,29.1,51.8,3.8967
2005-02-20 00:00:00,1.9,1222.0,275.0,7.5,880.0,269.0,684.0,173.0,1083.0,1367.0,9.4,44.7,0.5279,,,0,20,2,6,1,0.0,1.0,0.8660254037844386,0.5000000000000001,1.9,3.1,1.7,2.3,2.7,2.200000000000001,0.5196152422706642,2.483333333333333,0.4915960401251103,1.8833333333333337,0.7259267848548752,1.75,0.6807923772117077,9.3,11.6,4.1,41.9,33.3,55.0,4.2018
2005-02-20 01:00:00,1.7,1141.0,275.0,6.1,816.0,244.0,745.0,169.0,1026.0,1230.0,8.5,45.8,0.5108,,,1,20,2,6,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,1.9,2.8,2.5,1.2,2.1,1.8333333333333341,0.11547005383792512,2.349999999999999,0.5856620185738727,1.9250000000000005,0.696908758864356,1.7333333333333334,0.6767355572841998,9.4,10.9,3.1,44.7,34.9,57.8,3.8929999999999993
2005-02-20 02:00:00,2.2,1228.0,275.0,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53,,,2,20,2,6,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.7,1.9,2.7,1.2,1.5,1.9333333333333342,0.2516611478423585,2.2666666666666657,0.5609515724790246,2.0083333333333333,0.6612087187091588,1.7625000000000002,0.6813110762410213,8.5,10.4,3.1,45.8,37.3,56.7,3.9
2005-02-20 03:00:00,1.6,1120.0,275.0,5.1,770.0,293.0,756.0,174.0,1012.0,1191.0,7.7,49.7,0.5242,,,3,20,2,6,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,2.2,1.9,3.1,1.1,1.2,1.8333333333333346,0.32145502536643195,2.016666666666666,0.4355073669488175,2.0500000000000003,0.6127434581083528,1.7791666666666666,0.6717784098079226,7.8,9.7,2.2,50.0,39.7,59.6,3.8269000000000006
2005-02-20 04:00:00,1.5,1067.0,275.0,4.9,758.0,177.0,775.0,130.0,993.0,1009.0,8.2,46.9,0.5099,,,4,20,2,6,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.6,1.7,2.8,1.1,0.9,1.7666666666666675,0.3785938897200184,1.7999999999999996,0.2529822128135231,2.0833333333333335,0.5654175180315928,1.8041666666666665,0.6483954554642329,7.7,9.1,2.3,49.7,41.9,58.9,3.845799999999999
2005-02-20 05:00:00,0.8,947.0,275.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375,,,5,20,2,6,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1.5,2.2,1.9,1.4,0.8,1.300000000000001,0.43588989435406766,1.616666666666666,0.47081489639421414,2.0333333333333337,0.6513389472789584,1.804166666666667,0.6483954554642329,8.2,9.3,1.9,46.9,41.9,60.0,4.0824
2005-02-20 06:00:00,0.5,918.0,275.0,1.0,501.0,42.0,1148.0,40.0,881.0,420.0,8.0,54.7,0.5883,,,6,20,2,6,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8,1.6,1.9,1.7,0.8,0.9333333333333341,0.5131601439446889,1.3833333333333326,0.6242328625334428,1.9333333333333338,0.7854741860619835,1.7916666666666667,0.6710903954316312,8.4,9.4,1.9,48.6,44.7,60.3,4.376
2005-02-20 07:00:00,0.5,920.0,275.0,1.1,506.0,61.0,1142.0,56.0,905.0,453.0,7.8,55.7,0.5914,,,7,20,2,6,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.5,1.5,1.7,2.5,1.1,0.6000000000000009,0.17320508075688998,1.183333333333333,0.6911343333004788,1.7666666666666668,0.8626948616066197,1.7666666666666666,0.7081308320941279,8.0,8.5,0.9,54.7,45.8,64.6,4.344600000000001
2005-02-20 08:00:00,0.7,941.0,275.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796,,,8,20,2,6,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.5,0.8,2.2,2.7,1.9,0.5666666666666675,0.11547005383792512,0.9333333333333327,0.49261208538433043,1.6000000000000003,0.859175080051709,1.7166666666666666,0.7399569121807437,7.8,7.8,0.6,55.7,50.0,65.0,4.303999999999999
2005-02-20 09:00:00,0.7,949.0,275.0,1.6,552.0,98.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752,,,9,20,2,6,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.7,0.5,1.6,3.1,2.5,0.6333333333333342,0.11547005383792512,0.7833333333333328,0.3710345895825614,1.4000000000000004,0.7507571935295778,1.6416666666666666,0.7482830588967563,8.0,7.7,2.1,53.8,49.7,59.9,4.461600000000001
2005-02-20 10:00:00,0.9,990.0,275.0,2.3,604.0,114.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587,,,10,20,2,6,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7,0.5,1.5,2.8,2.2,0.7666666666666675,0.1154700538379252,0.6833333333333327,0.16020819787607762,1.241666666666667,0.617116952719158,1.5875000000000001,0.7531455774746122,8.8,8.2,3.1,50.7,46.9,57.2,4.8076
2005-02-20 11:00:00,1.0,996.0,275.0,2.5,620.0,118.0,928.0,94.0,946.0,570.0,10.6,45.8,0.5838,,,11,20,2,6,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.9,0.7,0.8,1.9,2.1,0.8666666666666675,0.15275252316519475,0.7166666666666662,0.20412414523201372,1.166666666666667,0.5836146507808964,1.5416666666666667,0.754071076494649,10.1,8.4,4.2,47.6,48.6,54.0,4.8548
2005-02-20 12:00:00,1.1,1023.0,275.0,2.5,623.0,120.0,916.0,97.0,976.0,571.0,9.1,56.2,0.6515,,,12,20,2,6,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.0,0.7,0.5,1.9,2.3,1.0000000000000009,0.10000000000000021,0.8166666666666661,0.22286019533936427,1.1000000000000003,0.5359782899267237,1.4916666666666665,0.7412777843853071,10.6,8.0,7.4,45.8,54.7,43.8,5.1142
2005-02-20 13:00:00,1.1,1037.0,275.0,2.8,636.0,151.0,891.0,112.0,1024.0,582.0,7.9,66.5,0.7124,,,13,20,2,6,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.1,0.9,0.5,1.7,1.2,1.0666666666666675,0.057735026918962984,0.9166666666666661,0.18348478592705977,1.0500000000000005,0.5018148879997784,1.4875,0.7432668781628268,9.1,7.8,11.2,56.2,55.7,34.5,5.2535
2005-02-20 14:00:00,1.0,1017.0,275.0,2.4,613.0,131.0,919.0,104.0,1007.0,551.0,8.0,65.0,0.6991,,,14,20,2,6,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.1,1.0,0.7,2.2,1.2,1.0666666666666675,0.057735026918962595,0.9666666666666662,0.1505545305419223,0.9500000000000005,0.3477198454347124,1.4791666666666667,0.7477381352054883,7.9,8.0,13.8,66.5,53.8,32.4,5.2
2005-02-20 15:00:00,1.1,1042.0,275.0,3.3,671.0,145.0,861.0,107.0,1038.0,634.0,8.4,61.0,0.6721,,,15,20,2,6,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.0,1.1,0.7,1.6,1.1,1.0666666666666675,0.057735026918962595,1.0333333333333328,0.08164965809296551,0.9083333333333337,0.2874917653630535,1.4791666666666667,0.7477381352054883,8.0,8.8,12.4,65.0,50.7,34.9,5.124
2005-02-20 16:00:00,1.3,1037.0,275.0,3.2,665.0,156.0,854.0,114.0,1013.0,633.0,8.6,57.3,0.6429,,,16,20,2,6,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.1,1.1,0.9,1.5,1.1,1.1333333333333344,0.15275252316519475,1.0999999999999994,0.10954451150117499,0.8916666666666669,0.253908835942641,1.4875,0.7444358821340472,8.4,10.1,12.8,61.0,47.6,31.9,4.9277999999999995
2005-02-20 17:00:00,1.2,1009.0,275.0,2.8,640.0,151.0,915.0,115.0,996.0,613.0,8.4,56.3,0.6227,,,17,20,2,6,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.3,1.0,1.0,0.8,1.4,1.2000000000000008,0.10000000000000014,1.1333333333333326,0.10327955589901378,0.9250000000000004,0.26671401094883124,1.4791666666666667,0.7465743019993378,8.6,10.6,13.5,57.3,45.8,29.1,4.7292000000000005
2005-02-20 18:00:00,1.3,1033.0,275.0,3.4,675.0,173.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222,,,18,20,2,6,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1.2,1.1,1.1,0.5,1.7,1.2666666666666675,0.05773502691896297,1.166666666666666,0.12110601416402614,0.991666666666667,0.2503028468706739,1.4625000000000001,0.7458945606801106,8.4,9.1,11.6,56.3,56.2,33.3,4.6160000000000005
2005-02-20 19:00:00,1.1,1016.0,275.0,2.9,647.0,154.0,906.0,119.0,997.0,649.0,7.1,62.6,0.6341,,,19,20,2,6,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1.3,1.3,1.1,0.5,2.5,1.200000000000001,0.10000000000000014,1.1666666666666663,0.12110601416402614,1.0416666666666672,0.19752253419597424,1.4041666666666668,0.7153467791866784,8.0,7.9,10.9,57.7,66.5,34.9,4.444599999999999
2005-02-20 20:00:00,1.5,1076.0,275.0,4.6,745.0,221.0,801.0,149.0,1040.0,841.0,7.4,59.3,0.6123,,,20,20,2,6,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.1,1.2,1.0,0.7,2.7,1.300000000000001,0.20000000000000007,1.2499999999999993,0.1516575088811302,1.1083333333333336,0.20652243256257338,1.3541666666666667,0.6606842083691773,7.1,8.0,10.4,62.6,65.0,37.3,4.3882
