DateTime,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,Unnamed: 15,Unnamed: 16,hour,day,month,dayofweek,weekend,hour_sin,hour_cos,month_sin,month_cos,COGT_lag_1,COGT_lag_3,COGT_lag_6,COGT_lag_12,COGT_lag_24,COGT_rolling_mean_6,COGT_rolling_std_6,COGT_rolling_mean_12,COGT_rolling_std_12,COGT_rolling_mean_24,COGT_rolling_std_24,temp_humidity
2004-12-21 13:00:00,949.0,275.0,9.7,965.0,349.0,860.0,138.0,1041.0,892.0,8.7,33.7,0.379,,,13,21,12,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1.7,2.6,0.7,1.5,2.6,2.6833333333333322,1.452469162036369,1.5583333333333336,1.5353165698633346,2.0708333333333333,1.4272135109356054,2.9319
2004-12-21 14:00:00,896.0,275.0,7.8,891.0,297.0,921.0,132.0,935.0,766.0,8.5,34.3,0.3813,,,14,21,12,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,2.2,1.5,2.6,0.5,2.3,2.599999999999999,1.4724129855444654,1.691666666666667,1.5042112601464794,2.0625,1.4264009132138928,2.9154999999999998
2004-12-21 15:00:00,908.0,275.0,7.7,886.0,353.0,922.0,142.0,947.0,835.0,8.9,34.5,0.3946,,,15,21,12,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,2.1,1.7,5.5,0.3,2.2,2.0499999999999994,0.3937003937005557,1.8500000000000003,1.4431657121506234,2.0625,1.4264009132138928,3.0705
2004-12-21 16:00:00,959.0,275.0,8.6,924.0,316.0,899.0,137.0,993.0,897.0,8.8,35.7,0.4043,,,16,21,12,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,2.2,2.2,2.6,0.2,2.3,1.9999999999999993,0.3224903099319002,2.0250000000000004,1.349157986570592,2.0625,1.4264009132138928,3.1416000000000004
2004-12-21 17:00:00,994.0,275.0,10.7,1005.0,348.0,832.0,145.0,1054.0,1009.0,7.9,38.6,0.4137,,,17,21,12,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,2.3,2.1,1.5,0.3,2.9,2.166666666666666,0.2658320271649708,2.2083333333333335,1.2383701409758494,2.045833333333333,1.4185047751422923,3.0494
2004-12-21 18:00:00,1081.0,275.0,16.7,1202.0,445.0,691.0,166.0,1230.0,1250.0,7.6,40.1,0.4195,,,18,21,12,1,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,2.5,2.2,1.7,0.6,4.1,2.399999999999999,0.36878177829167275,2.416666666666667,1.1503622617824658,2.004166666666667,1.3693791569037246,3.0476
2004-12-21 19:00:00,1081.0,275.0,15.5,1164.0,457.0,705.0,165.0,1171.0,1283.0,6.9,40.3,0.4025,,,19,21,12,1,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,3.1,2.3,2.2,0.7,4.1,2.633333333333333,0.5921711464320366,2.6583333333333337,1.0578351249202718,1.9833333333333334,1.3395867846553373,2.7807
2004-12-21 20:00:00,1175.0,275.0,18.3,1248.0,516.0,661.0,175.0,1308.0,1377.0,6.5,41.7,0.4047,,,20,21,12,1,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.6,2.5,2.1,2.6,4.0,2.933333333333333,0.7118052168020609,2.766666666666667,1.1162708479847265,1.9791666666666667,1.3331816036856472,2.7105
2004-12-21 21:00:00,1123.0,275.0,13.8,1110.0,575.0,732.0,185.0,1152.0,1322.0,6.3,42.6,0.4106,,,21,21,12,1,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,3.9,3.1,2.2,5.5,3.7,3.2333333333333325,0.7201851613763125,2.641666666666667,0.8295215853767737,1.9916666666666665,1.3513010370578644,2.6837999999999997
2004-12-21 22:00:00,1032.0,275.0,9.3,952.0,449.0,833.0,166.0,1025.0,1198.0,5.9,44.7,0.4186,,,22,21,12,1,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,4.0,3.6,2.3,2.6,1.7,3.2333333333333325,0.7201851613763125,2.616666666666667,0.8353913980157586,2.016666666666667,1.351220596886131,2.6373
2004-12-21 23:00:00,927.0,275.0,5.8,805.0,289.0,965.0,140.0,918.0,1007.0,5.8,43.4,0.4037,,,23,21,12,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,2.3,3.9,2.5,1.5,1.1,3.066666666666666,0.9892758294159559,2.616666666666667,0.8353913980157586,2.033333333333333,1.3418568143229606,2.5172
2004-12-22 00:00:00,952.0,275.0,6.6,838.0,268.0,948.0,133.0,937.0,976.0,5.8,42.5,0.3937,,,0,22,12,2,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.5,4.0,3.1,1.7,1.1,2.7999999999999994,1.1764352935882043,2.6,0.8570562726830663,2.0500000000000003,1.3322096714465366,2.465
2004-12-22 01:00:00,987.0,275.0,7.6,883.0,343.0,913.0,144.0,949.0,1013.0,5.6,42.0,0.3856,,,1,22,12,2,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,1.5,2.3,3.6,2.2,1.5,2.566666666666666,1.1236844159578943,2.6,0.8570562726830663,2.0791666666666666,1.3272983893958397,2.352
2004-12-22 02:00:00,902.0,275.0,5.0,761.0,222.0,1048.0,126.0,872.0,868.0,5.3,42.3,0.3806,,,2,22,12,2,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,2.2,1.5,3.9,2.1,0.5,2.133333333333333,1.0013324456276445,2.5333333333333337,0.9276885579794532,2.1125000000000003,1.2955819575371095,2.2419
2004-12-22 03:00:00,833.0,275.0,2.9,648.0,222.0,1135.0,126.0,814.0,760.0,5.1,43.5,0.3852,,,3,22,12,2,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,1.3,1.5,4.0,2.2,0.3,1.6166666666666663,0.5382068994974387,2.4250000000000003,1.0393398254311292,2.1375,1.2645028237629146,2.2185
2004-12-22 04:00:00,776.0,275.0,1.3,525.0,87.0,1391.0,72.0,770.0,585.0,5.1,44.8,0.3967,,,4,22,12,2,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9,2.2,2.3,2.3,0.2,1.3833333333333329,0.48339080118124833,2.3083333333333336,1.129326696699731,2.1666666666666665,1.2253363927356258,2.2847999999999997
2004-12-22 05:00:00,812.0,275.0,1.5,541.0,89.0,1309.0,70.0,774.0,616.0,5.2,45.9,0.4099,,,5,22,12,2,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.9,1.3,1.5,2.5,0.3,1.2166666666666661,0.5946988033169827,2.141666666666667,1.2405704943755076,2.1750000000000003,1.2127044874630752,2.3868
2004-12-22 06:00:00,821.0,275.0,1.7,563.0,103.0,1270.0,74.0,807.0,678.0,4.7,49.0,0.4209,,,6,22,12,2,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5,0.9,1.5,3.1,0.6,1.0499999999999996,0.6379655163094529,1.925,1.284257833076413,2.1708333333333334,1.2185091270703146,2.303
2004-12-22 07:00:00,932.0,275.0,3.8,701.0,254.0,944.0,124.0,875.0,936.0,4.5,51.8,0.4418,,,7,22,12,2,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.5,0.9,2.2,3.6,0.7,0.8333333333333327,0.30110906108361485,1.7000000000000004,1.1977251164375735,2.1791666666666667,1.2086568782228475,2.331
2004-12-22 08:00:00,1069.0,275.0,8.8,931.0,481.0,782.0,152.0,1054.0,1110.0,4.5,53.0,0.4495,,,8,22,12,2,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.9,0.5,1.3,3.9,2.6,0.9499999999999994,0.5504543577809043,1.541666666666667,0.9876126709792324,2.1541666666666663,1.2057756538992934,2.385
2004-12-22 09:00:00,1137.0,275.0,12.5,1066.0,638.0,681.0,174.0,1151.0,1258.0,4.8,53.1,0.4605,,,9,22,12,2,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,2.0,0.5,0.9,4.0,5.5,1.3333333333333328,1.0670832519848907,1.4750000000000003,0.8192291276781545,2.0583333333333336,1.0025691634676726,2.5488
2004-12-22 10:00:00,1009.0,275.0,8.7,926.0,492.0,791.0,161.0,1015.0,1080.0,7.8,42.0,0.4464,,,10,22,12,2,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3.2,0.9,0.9,2.3,2.6,1.5666666666666658,1.105742586078083,1.4750000000000003,0.8192291276781545,2.0458333333333334,0.9973788110611034,3.276
2004-12-22 11:00:00,962.0,275.0,7.5,877.0,413.0,841.0,120.0,969.0,949.0,9.3,37.6,0.4391,,,11,22,12,2,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,2.3,2.0,0.5,1.5,1.5,1.7833333333333325,0.9745084230865549,1.5000000000000002,0.8246211251234994,2.0583333333333336,0.9921065277070187,3.496800000000001
2004-12-22 12:00:00,972.0,275.0,8.2,909.0,364.0,827.0,111.0,1012.0,894.0,10.0,34.2,0.4212,,,12,22,12,2,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1.8,3.2,0.5,1.5,1.7,2.0499999999999994,0.7449832212875492,1.5500000000000005,0.8426149773176036,2.0749999999999997,0.9891806007345686,3.42
2004-12-22 13:00:00,968.0,275.0,8.5,920.0,299.0,831.0,128.0,991.0,882.0,10.3,32.6,0.4094,,,13,22,12,2,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,2.1,2.3,0.9,2.2,2.2,2.216666666666666,0.5115336417740655,1.5250000000000004,0.825860432848917,2.0625,0.9894278100520445,3.3578
2004-12-22 14:00:00,939.0,275.0,8.1,902.0,342.0,884.0,133.0,969.0,872.0,9.8,31.8,0.3858,,,14,22,12,2,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1.9,1.8,2.0,1.3,2.1,2.2833333333333328,0.5036533199201978,1.6166666666666671,0.8589987123847933,2.075,0.9918143234365745,3.1164000000000005
2004-12-22 15:00:00,901.0,275.0,6.7,843.0,309.0,1061.0,121.0,907.0,751.0,9.8,30.3,0.3658,,,15,22,12,2,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,2.4,2.1,3.2,0.9,2.2,2.099999999999999,0.2280350850197679,1.716666666666667,0.8375650133064869,2.0708333333333333,0.9914763548965136,2.9694000000000007
2004-12-22 16:00:00,975.0,275.0,9.0,938.0,367.0,874.0,147.0,989.0,928.0,9.6,29.6,0.3545,,,16,22,12,2,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,2.1,1.9,2.3,0.9,2.3,2.183333333333333,0.36560452221852807,1.8750000000000002,0.848662048596033,2.091666666666667,1.0017014510828495,2.8416
2004-12-22 17:00:00,1028.0,275.0,11.3,1025.0,357.0,774.0,136.0,1024.0,1160.0,8.1,32.5,0.3516,,,17,22,12,2,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,2.8,2.4,1.8,0.5,2.5,2.4333333333333327,0.5278888771954137,2.108333333333334,0.8207073815072865,2.125,1.0288237268208789,2.6325
2004-12-22 18:00:00,998.0,275.0,9.9,972.0,345.0,806.0,153.0,984.0,1090.0,6.8,36.1,0.3575,,,18,22,12,2,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3.3,2.1,2.1,0.5,3.1,2.566666666666666,0.5278888771954118,2.3083333333333336,0.6721178648439298,2.1166666666666667,1.0213659509681818,2.4548
2004-12-22 19:00:00,1094.0,275.0,13.6,1105.0,483.0,708.0,178.0,1086.0,1274.0,6.4,36.5,0.3519,,,19,22,12,2,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,2.9,2.8,1.9,0.9,3.6,2.899999999999999,0.6418722614352181,2.5583333333333336,0.6584531920042174,2.129166666666667,1.041937645913157,2.3360000000000003
2004-12-22 20:00:00,1128.0,275.0,15.4,1161.0,480.0,672.0,174.0,1163.0,1340.0,5.9,37.8,0.3528,,,20,22,12,2,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.9,3.3,2.4,2.0,3.9,3.1833333333333322,0.7440878084383746,2.733333333333334,0.7667325399894822,2.1374999999999997,1.057401449822627,2.2302
2004-12-22 21:00:00,1111.0,275.0,11.4,1030.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621,,,21,22,12,2,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,4.1,2.9,2.1,3.2,4.0,3.3833333333333324,0.5231315959360705,2.7416666666666667,0.7727852028195834,2.1083333333333334,1.0124944086444472,2.0757
2004-12-22 22:00:00,1121.0,275.0,11.2,1023.0,504.0,725.0,169.0,1053.0,1354.0,4.8,45.1,0.3925,,,22,22,12,2,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,3.3,3.9,2.8,2.3,2.3,3.4666666666666663,0.44572039067852703,2.8250000000000006,0.7747433592662843,2.15,1.0409026183412173,2.1648
2004-12-22 23:00:00,956.0,275.0,5.7,796.0,248.0,915.0,132.0,861.0,1084.0,4.5,43.9,0.3728,,,23,22,12,2,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,3.3,4.1,3.3,1.8,1.5,3.2333333333333325,0.786553664200112,2.8333333333333335,0.7631672440718198,2.1666666666666665,1.0332164496774596,1.9754999999999998
2004-12-23 00:00:00,973.0,275.0,5.4,785.0,241.0,916.0,127.0,883.0,1086.0,5.2,44.1,0.3939,,,0,23,12,3,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.9,3.3,2.9,2.1,1.5,3.083333333333332,0.9347013783378224,2.8249999999999997,0.7723929758166133,2.1875,1.0241910912053396,2.2932
2004-12-23 01:00:00,952.0,275.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896,,,1,23,12,3,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,2.0,3.3,3.9,1.9,2.2,2.7499999999999996,0.9418067742376692,2.8250000000000006,0.7723929758166133,2.1750000000000003,1.0258612500469364,1.9951999999999999
2004-12-23 02:00:00,969.0,275.0,5.2,773.0,292.0,889.0,128.0,914.0,1064.0,3.0,52.5,0.4021,,,2,23,12,3,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,1.9,1.9,4.1,2.4,1.3,2.416666666666666,0.6882344561751007,2.8000000000000003,0.7920055096226678,2.208333333333333,1.0090532224799333,1.575
2004-12-23 03:00:00,919.0,275.0,3.7,693.0,292.0,955.0,128.0,882.0,979.0,2.3,56.3,0.4134,,,3,23,12,3,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,2.1,2.0,3.3,2.1,0.9,2.149999999999999,0.5787918451394892,2.766666666666667,0.831573900212775,2.2416666666666667,0.9766476231016904,1.2948999999999997
2004-12-23 04:00:00,874.0,275.0,3.1,657.0,129.0,985.0,85.0,867.0,930.0,1.5,61.4,0.4235,,,4,23,12,3,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.7,1.9,3.3,2.8,0.9,1.8166666666666662,0.2857738033246693,2.641666666666667,0.9326972941014563,2.2583333333333333,0.9559500926879925,0.9209999999999999
2004-12-23 05:00:00,806.0,275.0,1.6,554.0,106.0,1206.0,77.0,807.0,783.0,4.0,50.4,0.4154,,,5,23,12,3,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,1.3,2.1,1.9,3.3,0.5,1.6833333333333327,0.40207793606047193,2.4583333333333335,1.0049498706025988,2.283333333333333,0.914932483451866,2.016
2004-12-23 06:00:00,874.0,275.0,2.5,623.0,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,,,6,23,12,3,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1.1,1.7,2.0,2.9,0.5,1.5499999999999992,0.408656334834032,2.316666666666667,1.0555768206257483,2.3125,0.865429021528851,1.5456
2004-12-23 07:00:00,961.0,275.0,5.3,779.0,267.0,917.0,115.0,960.0,983.0,1.2,61.4,0.4159,,,7,23,12,3,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1.2,1.3,1.9,3.9,0.9,1.5333333333333325,0.3932768321000507,2.141666666666667,0.9365879401833606,2.35,0.8198621305094625,0.7367999999999999
2004-12-23 08:00:00,1195.0,275.0,13.4,1096.0,543.0,668.0,169.0,1166.0,1315.0,1.4,61.3,0.4208,,,8,23,12,3,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1.8,1.1,2.1,4.1,2.0,1.783333333333333,0.9325592027676567,2.1,0.8485281374238223,2.4166666666666665,0.8544851827482256,0.8582
2004-12-23 09:00:00,1184.0,275.0,15.0,1148.0,496.0,651.0,174.0,1178.0,1389.0,2.2,58.1,0.4218,,,9,23,12,3,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,3.6,1.2,1.7,3.3,3.2,2.116666666666666,1.2122980931547496,2.1333333333333333,0.9058730929915081,2.4375,0.8801247441229157,1.2782
2004-12-23 10:00:00,1135.0,275.0,12.8,1076.0,491.0,685.0,171.0,1120.0,1396.0,4.3,49.4,0.4138,,,10,23,12,3,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3.7,1.8,1.3,3.3,2.3,2.4666666666666663,1.232341943888398,2.141666666666667,0.9179605193860223,2.4833333333333334,0.9010460909249044,2.1242
2004-12-23 11:00:00,1211.0,275.0,15.9,1177.0,667.0,620.0,179.0,1221.0,1585.0,6.6,42.5,0.416,,,11,23,12,3,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,3.4,3.6,1.1,1.9,1.8,2.9499999999999993,1.1554220008291172,2.316666666666667,1.057297870932656,2.5749999999999997,0.9395882539477376,2.805
2004-12-23 12:00:00,1228.0,275.0,15.9,1178.0,693.0,621.0,193.0,1202.0,1628.0,8.0,38.3,0.4133,,,12,23,12,3,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,4.0,3.7,1.2,2.0,2.1,3.383333333333333,0.8010409893798317,2.466666666666667,1.1332442032688108,2.6458333333333335,0.9659323797859128,3.0639999999999996
2004-12-23 13:00:00,1247.0,275.0,16.3,1188.0,707.0,598.0,210.0,1237.0,1692.0,9.1,36.1,0.4172,,,13,23,12,3,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,3.8,3.4,1.8,1.9,1.9,3.7666666666666657,0.25819888974705724,2.6500000000000004,1.2086807233132442,2.7374999999999994,0.9959974244772191,3.2851
2004-12-23 14:00:00,1336.0,275.0,18.6,1256.0,777.0,567.0,224.0,1320.0,1828.0,10.0,34.7,0.4259,,,14,23,12,3,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,4.1,4.0,3.6,2.1,2.4,3.983333333333333,0.5115336417740377,2.8833333333333333,1.3543420632330514,2.841666666666667,1.0858443585590565,3.47
2004-12-23 15:00:00,1205.0,275.0,12.8,1079.0,512.0,652.0,175.0,1168.0,1476.0,11.0,33.0,0.4331,,,15,23,12,3,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,4.9,3.8,3.7,1.7,2.1,3.9166666666666656,0.5776388721914504,3.016666666666667,1.3051181300301007,2.891666666666667,1.0778064142816661,3.63
2004-12-23 16:00:00,1305.0,275.0,17.9,1238.0,587.0,565.0,177.0,1325.0,1640.0,11.3,33.6,0.4504,,,16,23,12,3,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,3.3,4.1,3.4,1.3,2.8,4.0666666666666655,0.5316640543299952,3.266666666666667,1.2316532373073308,2.954166666666667,1.1151054411702832,3.7968000000000006
2004-12-23 17:00:00,1568.0,275.0,29.0,1528.0,864.0,455.0,208.0,1661.0,2046.0,9.4,41.3,0.4888,,,17,23,12,3,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,4.3,4.9,4.0,1.1,3.3,4.499999999999999,1.157583690278994,3.725,1.3678948657101873,3.0916666666666663,1.3403168563300076,3.8821999999999997
2004-12-23 18:00:00,1630.0,275.0,33.1,1622.0,1089.0,421.0,247.0,1757.0,2238.0,8.0,45.9,0.4936,,,18,23,12,3,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,6.6,3.3,3.8,1.2,2.9,5.283333333333332,1.9250108224803797,4.333333333333334,1.720641177179595,3.3249999999999997,1.7348725050261438,3.6719999999999997
2004-12-23 19:00:00,1704.0,275.0,36.1,1689.0,1070.0,402.0,242.0,1820.0,2480.0,7.1,50.3,0.51,,,19,23,12,3,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,8.5,4.3,4.1,1.8,3.9,6.05,2.248332715591691,4.908333333333333,1.936472112482945,3.525,2.051775477165006,3.5712999999999995
2004-12-23 20:00:00,1701.0,275.0,36.3,1692.0,1220.0,402.0,252.0,1832.0,2415.0,6.2,56.9,0.5419,,,20,23,12,3,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,8.7,6.6,4.9,3.6,4.1,6.749999999999999,2.4623159829721075,5.366666666666667,2.227649937136478,3.733333333333333,2.3455168461050016,3.5278000000000005
2004-12-23 21:00:00,1564.0,275.0,26.3,1462.0,1076.0,472.0,228.0,1574.0,2181.0,6.3,57.9,0.5575,,,21,23,12,3,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,9.1,8.5,3.3,3.7,3.3,7.3999999999999995,1.7933209417167595,5.658333333333334,2.2187049184493706,3.8958333333333335,2.4470886280687147,3.6477
2004-12-23 22:00:00,1441.0,275.0,20.6,1314.0,825.0,517.0,196.0,1389.0,2051.0,6.2,56.8,0.5421,,,22,23,12,3,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,7.2,8.7,4.3,3.4,3.3,7.516666666666666,1.5587388064286296,5.791666666666667,2.116368387477724,3.9666666666666663,2.4536869625412616,3.5216
2004-12-23 23:00:00,1376.0,275.0,17.0,1209.0,740.0,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,,,23,23,12,3,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,5.0,9.1,6.6,4.0,1.9,7.116666666666667,2.066317174749935,5.808333333333334,2.101712865663833,4.0625,2.414055310774444,3.3367
2004-12-24 00:00:00,1412.0,275.0,17.2,1216.0,759.0,543.0,187.0,1300.0,2059.0,6.0,55.6,0.5244,,,0,24,12,4,0,0.0,1.0,-2.4492935982947064e-16,1.0,4.2,7.2,8.5,3.8,2.0,6.466666666666666,2.1556128285632754,5.875,2.0441157234630825,4.170833333333333,2.3755052856853163,3.3360000000000003
2004-12-24 01:00:00,1352.0,275.0,14.6,1137.0,610.0,567.0,174.0,1234.0,2016.0,5.1,59.0,0.5248,,,1,24,12,4,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,4.6,5.0,8.7,4.1,1.9,5.666666666666665,2.0490648273460206,5.858333333333334,2.0606522944902155,4.254166666666666,2.3269646522355383,3.009
2004-12-24 02:00:00,1285.0,275.0,12.1,1052.0,465.0,605.0,158.0,1164.0,1967.0,5.1,58.4,0.517,,,2,24,12,4,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,3.9,4.2,9.1,4.9,2.1,4.716666666666666,1.3362883920271824,5.733333333333333,2.1668298306861633,4.308333333333334,2.289468642866004,2.9783999999999997
2004-12-24 03:00:00,1263.0,275.0,10.5,997.0,465.0,625.0,158.0,1140.0,1960.0,4.7,60.8,0.5232,,,3,24,12,4,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,3.4,4.6,7.2,3.3,1.7,4.016666666666666,0.7440878084383612,5.708333333333333,2.1989494736984523,4.3625,2.23991702097859,2.8575999999999997
2004-12-24 04:00:00,1200.0,275.0,8.7,929.0,288.0,664.0,132.0,1082.0,1847.0,4.2,63.1,0.5259,,,4,24,12,4,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.9,5.0,4.3,1.3,3.5833333333333326,0.8109665015687205,5.550000000000001,2.3712290637404023,4.408333333333333,2.185111014325719,2.6502000000000003
2004-12-24 05:00:00,1187.0,275.0,8.8,931.0,251.0,669.0,121.0,1093.0,1792.0,4.3,64.1,0.537,,,5,24,12,4,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,2.4,3.4,4.2,6.6,1.1,3.2999999999999994,0.8485281374238258,5.208333333333334,2.498165993951012,4.466666666666666,2.110360914252781,2.7562999999999995
2004-12-24 06:00:00,1166.0,275.0,8.2,909.0,351.0,691.0,136.0,1079.0,1680.0,4.8,61.9,0.537,,,6,24,12,4,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,2.5,3.0,4.6,8.5,1.2,3.116666666666666,0.5913261931173154,4.791666666666667,2.3090566091463285,4.5625,2.0051699483433234,2.9712
2004-12-24 07:00:00,1209.0,275.0,9.5,958.0,379.0,666.0,138.0,1124.0,1662.0,5.3,61.1,0.5499,,,7,24,12,4,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,3.5,2.4,3.9,8.7,1.8,3.116666666666666,0.5913261931173154,4.391666666666667,1.9598044120098448,4.6499999999999995,1.923538406167144,3.2382999999999997
2004-12-24 08:00:00,1349.0,275.0,14.6,1136.0,539.0,575.0,149.0,1299.0,1810.0,5.7,61.3,0.5657,,,8,24,12,4,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,3.9,2.5,3.4,9.1,3.6,3.3499999999999996,0.913783344124824,4.033333333333334,1.3040728739629481,4.7,1.9106111018751912,3.4940999999999995
2004-12-24 09:00:00,1458.0,275.0,20.4,1307.0,706.0,497.0,165.0,1483.0,2103.0,6.1,60.5,0.5719,,,9,24,12,4,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,4.8,3.5,3.0,7.2,3.7,3.866666666666666,1.4151560573543136,3.941666666666667,1.0807895542639112,4.8,1.9187858479869033,3.6904999999999997
2004-12-24 10:00:00,1462.0,275.0,18.8,1263.0,750.0,510.0,170.0,1421.0,2082.0,6.7,59.7,0.589,,,10,24,12,4,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,6.1,3.9,2.4,5.0,3.4,4.5666666666666655,1.574378184130673,4.075,1.2997377357829172,4.933333333333334,1.9284295630668447,3.9999000000000002
2004-12-24 11:00:00,1448.0,275.0,18.8,1263.0,747.0,511.0,165.0,1428.0,1971.0,7.2,58.6,0.5986,,,11,24,12,4,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,6.6,4.8,2.5,4.2,4.0,5.2333333333333325,1.3559744343705693,4.266666666666667,1.4773030299922094,5.0375000000000005,1.9432855414612158,4.2192
2004-12-24 12:00:00,1419.0,275.0,18.5,1254.0,670.0,524.0,167.0,1406.0,1950.0,8.0,55.9,0.6018,,,12,24,12,4,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,6.5,6.1,3.5,4.6,3.8,5.649999999999999,1.0709808588391823,4.383333333333334,1.5590401087226653,5.129166666666666,1.934240479331382,4.4719999999999995
